Title ISBN|ISBN|Title|[N] Title|[G] Title|Author|[N] Author|[G] Author|[N] Subjects|[G] Subjects|[N] Abstract|[N] Notes|[N] Physical Description|[G] Page Count|Item DDC Code|Item Media|Title Publication Date|[G] Published Date|[N] Cover URL|[G] Cover URL
9781399606608|9781399606608.0|Nobody Loves Me : Bobby'S True Story Of Neglect, Secrets And Abuse|Nobody loves me : Bobby's true story of neglect, secrets and abuse / Maggie Hartley, with Heather Bishop.||Hartley, Maggie|Hartley, Maggie||Hartley, Maggie., Foster mothers Great Britain., Foster children Great Britain., Bishop, Heather, contributor.||||viii, 257 pages ; 20 cm||362.733|BOOK - Book|2023.||https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781399606608?s=MD|
9781787394209|9781787394209.0|Instant Philosophy : Key Thinkers, Theories, Concepts And Developments Explained On A Single Page|Instant philosophy : key thinkers, theories, concepts and developments explained on a single page / Gareth Southwell.||Southwell, Gareth|Southwell, Gareth||Philosophy Popular works.||||175 pages : color illustrations ; 24 cm||100.0|BOOK - Book|2021||https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781787394209?s=MD|
9780571364961|9780571364961.0|Klopp : My Liverpool Romance|Klopp : my Liverpool romance / Anthony Quinn.||Quinn, Anthony|Quinn, Anthony||Klopp, Jürgen, 1967-, Liverpool Football Club., Soccer managers Germany Biography., Soccer teams Great Britain., Soccer Great Britain., Liverpool Football Club, Soccer, Soccer managers, Germany, Great Britain|||Paperback edition published in 2021 with ISBN 9780571364978.|189 pages, 8 unnumbered pages of plates : illustrations (some color) ; 23 cm||796.334|BOOK - Book|2020.||https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9780571364961?s=MD|
9781400242467|9781400242467.0|Mergers And Acquisitions From A To Z|Mergers and acquisitions from A to Z / Andrew J. Sherman.||Sherman, Andrew J.|Sherman, Andrew J.||Consolidation and merger of corporations., Small business Mergers.||Talking mergers and acquisitions for small- to mid-sized companies can sound exciting as the architects behind the deals are wide-eyed with effective growth strategies. But these complex transactions carry significant risk, no matter how simple or appealing they may look on the outside, and it is absolutely vital for all involved in the deal to make sure they are guarding themselves against costly mistakes that have been the downfall for many leaders and organizations before them. Complete with expert advice, case studies, checklists, and sample documents, Mergers and Acquisitions from A to Z walks you through every step of the process--from valuation to securities laws to closing and successful integration. Updated with the latest trends and regulatory developments, the fourth edition explains further how to conduct due diligence, calculate the purchase price, understand the roles and risks for boards, and more. When done correctly and cautiously, while fully educated on all avenues of the process, your company's next merger or acquisition should be an exciting, profitable time as you take steps to eliminate rivals, extend territory, and diversify offerings. But you must first be prepared! Don't make another deal without this trusted resource and its strategic and legal guidance by your side--Amazon.com.|Includes index.|xx, 364 pages : illustrations ; 23 cm||658.162|BOOK - Book|[2022]||https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781400242467?s=MD|
9781509554911|9781509554911.0|Pearl Harbor : Japan'S Attack And America'S Entry Into World War Ii|Pearl Harbor : Japan's attack and America's entry into World War II / Takuma Melber ; translated by Nick Somers.|Pearl Harbor|Melber, Takuma|Melber, Takuma|Takuma Melber|Pearl Harbor (Hawaii), Attack on, 1941., World War, 1939-1945 Japan., United States Foreign relations Japan., Japan Foreign relations United States., World War, 1939-1945 Campaigns Pacific Area., Pacific Area History, Military., Pacific Area History, Naval., World War, 1939-1945 United States., Somers, Nick, translator.|History|Hawaii, December 7, 1941, shortly before 8 a.m.: Japanese torpedo bombers launch a surprise attack on the US Pacific fleet anchored in Pearl Harbor. The devastating attack claims the lives of over 2,400 American soldiers, sinks or damages eighteen ships, and destroys nearly 350 aircraft. The US Congress declares war on Japan the following day. In this vivid and lively book, Takuma Melber breathes new life into the dramatic events that unfolded before, during, and after Pearl Harbor by putting the perspective of the Japanese attackers at the center. Most other histories of Pearl Harbor are told from the American point of view, so by giving attention to the Japanese perspective as well, Melber is able to provide a richer, more comprehensive and more balanced account of the battle, its conditions, and its consequences. He sheds new light on the long negotiations that went on between the Japanese and Americans in 1941, and shows how US intelligence and military leaders in Washington misinterpreted the information they had about Japanese war intentions. Melber's description of the battle itself is informed by the latest research and benefits from including the plannng and post-raid assessment made by the Japanese commanders. This balanced and thorougly researched book deepens our understanding of the battle that precipitated America's entry into the war and will appeal to anyone interested in World War II and military history--Back cover.|Originally published in German as Pearl Harbor: Japans Angriff und der Kriegseintritt der USA by Takuma Melber © Verlag C.H. Beck oHG, Munich 2016--Title page verso.|viii, 220 pages : illustrations, maps ; 22 cm||940.542|BOOK - Book|[2022]|2022-08-29|https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781509554911?s=MD|http://books.google.com/books/content?id=f9vtzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781839059865|9781839059865.0|The Rough Guide Prague.|The Rough Guide Prague.||Rough Guides (Firm)|||Prague (Czech Republic) Guidebooks., Guidebooks.|||Description based on: 1998.|volumes : illustrations, maps ; 20 cm||914.371|BOOK - Book|1992-||https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781839059865?s=MD|
9781786786517|9781786786517.0|The Ultimate I Ching : An Illustrated Step-By-Step Guide To The Book Of Changes|The ultimate I Ching : an illustrated step-by-step guide to the Book of changes / Antony Cummins.||Cummins, Antony|Cummins, Antony||Yi jing., Fortune-telling by Chinese characters.||||271 pages : illustrations ; 24 cm||299.512|BOOK - Book|[2023]||https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781786786517?s=MD|
9780241624517|9780241624517.0|Underground Empire : How America Weaponized The World Economy|Underground empire : how America weaponized the world economy / Henry Farrell and Abraham Newman.||Farrell, Henry|Farrell, Henry||United States Foreign economic relations., United States Foreign relations Economic aspects., United States Economic policy., Newman, Abraham, 1973- author.||||278 pages ; 24 cm||337.73|BOOK - Book|2023.||https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9780241624517?s=MD|
9781785782909|9781785782909.0|30-Second Economics : The 50 Most Thought-Provoking Economic Theories, Each Explained In Half A Minute|30-second economics : the 50 most thought-provoking economic theories, each explained in half a minute / editor, Donald Marron ; contributors, Adam Fishwick [and four others] ; illustrations, Ivan Hissey.|30-Second Economics|Marron, Donald B.||Donald Marron|Economics Popular works., Marron, Donald B. (Baird), editor., Fishwick, Adam., Hissey, Ivan, illustrator.|||Includes index.|159 pages : color illustrations ; 20 cm||330.1|BOOK - Book|2017.|2017-10-01|https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781785782909?s=MD|http://books.google.com/books/content?id=LtHIAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781529430172|9781529430172.0|50 Capitalism Ideas You Really Need To Know|50 capitalism ideas you really need to know / Jonathan Portes.|50 Capitalism Ideas You Really Need to Know|Portes, Jonathan|Portes, Jonathan|Jonathan Portes|Capitalism Miscellanea.||In a series of 50 accessible essays, Jonathan Portes demystifies the fundamental concepts of capitalism -  from its history, core theories and key institutions to its current-day political power and social impact. From stock markets to banks, globalization to Marxism, 50 Capitalism Ideas is a complete introduction to the most the world's dominant economic system--Amazon.com.|First published: 2016., Includes index.|207 pages : illustrations ; 18 cm||330.122|BOOK - Book|2023.|2023-05-05|https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781529430172?s=MD|http://books.google.com/books/content?id=nip5zwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781838695040|9781838695040.0|Lonely Planet'S Where To Go When : The Ultimate Trip Planner For Every Month Of The Year|Lonely Planet's where to go when : the ultimate trip planner for every month of the year / written by Sarah Baxter & Paul Bloomfield.||Baxter, Sarah|Baxter, Sarah||Travel Guidebooks., Guidebooks., Bloomfield, Paul (Freelance author), author.||The ultimate trip planner for every month of the year. Where should you go next? Whenever and wherever you want to travel, this book has you covered. Featuring hundreds of destinations and the best time of year to experience them, it will help you plan a lifetime of perfect getaways. Includes infographics, expert advice and gorgeous photography throughout.|Includes index.|303 pages : colour illustrations ; 28 cm||910.202|BOOK - Book|2022.||https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781838695040?s=MD|
9781839408700|9781839408700.0|Marketing|Marketing / John Jessup with Joel Jessup.||Jessup, John|Jessup, John||Marketing., Jessup, Joel, author.||||256 pages : illustrations (chiefly color) ; 22 x 25 cm.||658.8|BOOK - Book|2021||https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781839408700?s=MD|
9781743797990|9781743797990.0|Spies And Lies : How China'S Greatest Covert Operations Fooled The World|Spies and lies : how China's greatest covert operations fooled the world / Alex Joske.||Joske, Alex|Joske, Alex||Espionage, Chinese Western countries., China Foreign relations 1976-||Spies and Lies pierces the Ministry of State Security's walls of secrecy and reveals how agents of the Chinese Communist Party have spent decades manipulating the West's attitudes - from an Australian prime minister to the US Congress, prominent think tanks and the FBI - about China's rise. Through interviews with defectors and intelligence officers, classified Chinese intelligence documents and original investigations, the book unmasks dozens of active Chinese intelligence officers along with global MSS fronts, including travel agencies, writers associations, publishing houses, alumni associations, newspapers, a Buddhist temple, a record company and charities--From publisher.||iv, 268 pages ; 24 cm||327.125|BOOK - Book|2022.||https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781743797990?s=MD|
9781472936158|9781472936158.0|The Science Of Sin : Why We Do The Things We Know We Shouldn'T|The science of sin : why we do the things we know we shouldn't / Jack Lewis.||Lewis, Jack|Lewis, Jack||Sin.|||Paperback edition published in 2021 with ISBN 9781472936158.|304 pages : illustrations ; 22 cm||205.019|BOOK - Book|2018.||https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781472936158?s=MD|
9781942341857|9781942341857.0|Let'S Speak Chinese! = Women Lai Jiang Zhongwen!|Let's speak Chinese! = Women lai jiang zhongwen! / by Jasmine Kong-Yan Tang.||Tang, Jasmine Kong-Yan|Tang, Jasmine Kong-Yan||Chinese language Textbooks for foreign speakers English., Chinese language Spoken Chinese.||||101 pages : color illustrations ; 28 cm||495.183|BOOK - Book|[2021]||https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781942341857?s=MD|
9780241664902|9780241664902.0|The Netherlands : Dk Eyewtiness Travel.|The Netherlands : DK Eyewtiness travel.|DK Eyewitness the Netherlands|Dorling Kindersley Publishing, Inc.||DK Eyewitness|Netherlands Guidebooks.|||Latest ed. consulted: (2008)., Volumes for 2017 - main contributor Gerard M L Harmans.|volumes.||914.92|BOOK - Book|2003-|2024-04-04|https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9780241664902?s=MD|http://books.google.com/books/content?id=cRgN0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780192845061|9780192845061.0|Democracy : A Very Short Introduction|Democracy : a very short introduction / Naomi Zack.|Democracy: a Very Short Introduction|Zack, Naomi|Zack, Naomi|Naomi Zack|Democracy.|Philosophy|||164 pages : illustrations ; 18 cm.||321.8|BOOK - Book|[2023]|2023-09-28|https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9780192845061?s=MD|http://books.google.com/books/content?id=k5XTEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9781837582341|9781837582341.0|Pocket London : Top Sights, Local Life, Made Easy.|Pocket London : top sights, local life, made easy.||Lonely Planet Publications (Firm)|||London (England) Guidebooks., London (England) Description and travel., Guidebooks., Guidebooks|||At head of title: Lonely planet., Vols for 5th edition (2016) - written by Emilie Filou.|volumes : color illustrations, color maps ; 16 cm. + maps||914.212|BOOK - Book|2012-||https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781837582341?s=MD|
9781787836846|9781787836846.0|The Secrets Of Fortune Telling : A Beginner'S Guide To The Art Of Divination|The secrets of fortune telling : a beginner's guide to the art of divination / Elsie Wild.||Wild, Elsie|Wild, Elsie||Fortune-telling., Divination.||||1 volume : illustrations ; 15 cm||133.3|BOOK - Book|2021||https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781787836846?s=MD|
9781260121070|9781260121070.0|Basic Japanese|Basic Japanese / Eriko Sato.||Sato, Eriko|Sato, Eriko||Japanese language Textbooks for foreign speakers English., Japanese language Problems, exercises, etc., Japanese language Self-instruction., Japanese language., Problems and exercises., Textbooks for English speakers.|||Total language study program. 8 chapters, grammar review, 200 exercises; and through bonus app that accompanies book: flashcards, audio recordings, record & play, progress tracker.|xiii, 193 pages ; 28 cm.||495.682|BOOK - Book|[2019]||https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781260121070?s=MD|
9781789465617|9781789465617.0|Sleeping With Psychopaths : A Chilling Study Of The Innocent Lovers Of Savage Murderers|Sleeping with psychopaths : a chilling study of the innocent lovers of savage murderers / Christopher Berry-Dee.||Berry-Dee, Christopher|Berry-Dee, Christopher||Serial murderers Interviews., Serial murderers., Serial murders., Serial murderers., Serial murders., Interviews.||||1 volume : illustrations ; 20 cm.||364.152|BOOK - Book|2022.||https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781789465617?s=MD|
9781856754927|9781856754927.0|The Little Book Of Palm Reading|The little book of palm reading / Kitty Guilsborough.||Guilsborough, Kitty|Guilsborough, Kitty||Palmistry., Palmistry.||||96 pages : color illustrations ; 16 cm||133.6|BOOK - Book|2022.||https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781856754927?s=MD|
9780374289980|9780374289980.0|The Tyranny Of Merit : What'S Become Of The Common Good?|The tyranny of merit : what's become of the common good? / Michael J. Sandel.||Sandel, Michael J.|Sandel, Michael J.||Polarization (Social sciences) United States., Populism United States., Merit (Ethics) Social aspects United States., Public interest United States., Social mobility United States., Globalization Political aspects United States., United States Social conditions 21st century., Instructional and educational works., Creative nonfiction.||A world-famous political philosopher, and the bestselling author of Justice, reveals the driving force behind the resurgence of populism: the tyranny of the meritocracy and the resentments it produces--Provided by publisher.||272 pages ; 24 cm||306.097|BOOK - Book|2020.||https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9780374289980?s=MD|
9780300253443|9780300253443.0|The Weaponisation Of Everything : A Field Guide To The New Way Of War|The weaponisation of everything : a field guide to the new way of war / Mark Galeotti.|The Weaponisation of Everything|Galeotti, Mark|Galeotti, Mark|Mark Galeotti|War., Military art and science., World politics.|Technology & Engineering|Hybrid War, Grey Zone Warfare, Unrestricted War: today, traditional conflict-fought with guns, bombs, and drones-has become too expensive to wage, too unpopular at home, and too difficult to manage. In an age when America threatens Europe with sanctions, and when China spends billions buying influence abroad, the world is heading for a new era of permanent low-level conflict, often unnoticed, undeclared, and unending.Transnational crime expert Mark Galeotti provides a comprehensive and ground-breaking survey of the new way of war. Ranging across the globe, Galeotti shows how today's conflicts are fought with everything from disinformation and espionage to crime and subversion, leading to instability within countries and a legitimacy crisis across the globe. But rather than suggest that we hope for a return to a bygone era of stable warfare, Galeotti details ways of surviving, adapting, and taking advantage of the opportunities presented by this new reality.|Includes index.|235 pages ; 23 cm||355.02|BOOK - Book|[2022]|2022-01-25|https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9780300253443?s=MD|http://books.google.com/books/content?id=xTxaEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9781635425352|9781635425352.0|What Does Israel Fear From Palestine?|What does Israel fear from Palestine? / Raja Shehadeh.||Shehadeh, Raja|Shehadeh, Raja||Ḥarakat al-Muqāwamah al-Islāmīyah., Arab-Israeli conflict., Arab-Israeli conflict 1993-, Palestinian Arabs Gaza Strip., Jewish-Arab relations., Palestinian Arabs., Jews, Israeli Relations with Palestinian Arabs History., Palestinian Arabs Relations with Jews, Israeli History., Palestine History 21st century., Israel History 21st century., Gaza Strip Politics and government., Palestine., Gaza Strip., Palestine Relations Israel., Israel Relations Palestine.||A poignant, incisive meditation on Israel's longstanding rejection of peace, and what the war on Gaza means for Palestinian and Israeli futures. When apartheid in South Africa ended in 1994, dismantled by internal activism and global pressure, why did Israel continue to pursue its own apartheid policies against Palestinians? In keeping with a history of antagonism, the Israeli state accelerated the establishment of settlements in the Occupied Territories as extreme right-wing voices gained prominence in government, with comparatively little international backlash. Condensing this complex history into a lucid essay, Raja Shehadeh examines the many lost opportunities to promote a lasting peace and equality between Israelis and Palestinians. Since the creation of Israel in 1948, known to Palestinians as the Nakba, or catastrophe, each side's perception of events has strongly diverged. What can this discrepancy tell us about Israel's undermining of a two-state solution? And will the current genocide in Gaza finally mark a shift in the world's response? With graceful, haunting prose, Shehadeh offers insights into a defining conflict that could yet be resolved.|This essay is based on a lecture given at SOAS, University of London, and Kyoto University, in 2017, and has been revised and extended in 2024.--Title page verso.|113 pages : map ; 19 cm||956.942|BOOK - Book|[2024]||https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781635425352?s=MD|
9789670310251|9789670310251.0|The Power Of X. Qualifying The 10 Gods|The power of X. Qualifying the 10 gods / Joey Yap.|The Power of X: Qualifying The Ten Gods|Yap, Joey|Yap, Joey|Joey Yap |Feng shui., Metaphysics., Astrology, Chinese.|Body, Mind & Spirit|||x, 362 pages : color illustrations ; 23 cm.||133.509|BOOK - Book|2012.|2012-07-01|https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9789670310251?s=MD|http://books.google.com/books/content?id=axREDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9780552177689|9780552177689.0|The Spy Who Was Left Out In The Cold : The Secret History Of Agent Goleniewski|The spy who was left out in the cold : the secret history of Agent Goleniewski / Tim Tate.|The Spy Who Was Left Out in the Cold|Tate, Tim|Tate, Tim|Tim Tate|Goleniewski, Michal, 1922-1993., Espionage, British Soviet Union., Cold War.|Political Science||Originally published: London: Bantam Press, 2021.|xviii, 397 pages, 8 unnumbered pages of plates : illustrations (some colour) ; 20 cm||327.12|BOOK - Book|2022.|2022-05-19|https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9780552177689?s=MD|http://books.google.com/books/content?id=4uOAzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781472817198|9781472817198.0|Usn Battleship Vs Ijn Battleship : The Pacific 1942-44|USN battleship vs IJN battleship : the Pacific 1942-44 / Mark Stille, Alan Gilliland, Paul Wright.|USN Battleship Vs IJN Battleship|Stille, Mark|Stille, Mark|Mark Stille|Battleships History 20th century., Battleships United States History 20th century., Battleships Japan History 20th century., World War, 1939-1945 Campaigns Pacific Area., World War, 1939-1945 Naval operations, American., World War, 1939-1945 Naval operations, Japanese., Aircraft carriers United States History 20th century., Yamato Class (Battleships) History 20th century., Gilliland, Alan, illustrator., Wright, Paul, 1947- illustrator.|History|In the build-up to World-War II both the United States and Japan believed their battleships would play a central role in combat, but after the Pacific War began in December 1941, the role of the battleship proved to be much more limited than either side expected. There would be only two battleship vs battleship actions in the Pacific in World War II, both of which are assessed in this study. At Guadalcanal in 1942, Kirishima faced two modern US battleships, Washington and South Dakota. In the Surigao Strait in 1944, two World War I-era Japanese battleships, Yamashiro and Fuso, faced six American battleships supported by four heavy cruisers in history's last ever class between battleships. Employing full-color artwork, carefully selected archive photographs, and expert analysis, Mark Stille examines the two head-to-head classes between the battleships deployed by the United States and Japan in the struggle for victory in the Pacific during World War II.--Page [4] of cover.||80 pages : illustrations (some color), color maps, portraits ; 25 cm.||940.542|BOOK - Book|2017.|2017-11-21|https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781472817198?s=MD|http://books.google.com/books/content?id=PKomEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9789671550007|9789671550007.0|"101 Common Mandarin Phrases : Dwi Bahasa : Step By Step Guidebook Untuk, Newbie 0% Basic, Copy & Paste"" Je..."""|101 common Mandarin phrases : dwi bahasa : step by step guidebook untuk, newbie 0% basic, copy & paste je... / Sifu Kairesh.|101 COMMON MANDARIN PHRASES|Kairesh, Sifu|Kairesh, Sifu|Sifu Kairesh|Chinese language Conversation and phrase books English., Chinese language Conversation and phrase books Malay., Chinese language Spoken Chinese., Mandarin dialects.||||191 pages : illustrations ; 21 cm||495.183|BOOK - Book|[2021]|2017-11-01|https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9789671550007?s=MD|http://books.google.com/books/content?id=YsvaDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9780749481063|9780749481063.0|B2b Marketing Strategy : Differentiate, Develop And Deliver Lasting Customer Engagement|B2B marketing strategy : differentiate, develop and deliver lasting customer engagement / Heidi Taylor.|B2B Marketing Strategy|Taylor, Heidi|Taylor, Heidi|Heidi Taylor|Industrial marketing.|Business & Economics|||200 pages : illustrations ; 24 cm||658.804|BOOK - Book|2018.|2017|https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9780749481063?s=MD|http://books.google.com/books/content?id=5uJMMQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780241462812|9780241462812.0|Chicago : Dk Eyewitness Top 10 Travel Guides.|Chicago : DK eyewitness top 10 travel guides.|DK Eyewitness Top 10 Chicago|DK Publishing, Inc.||DK Eyewitness|Chicago (Ill.) Guidebooks., Guidebooks.|||Written by Elaine Glusac, Elisa Kronish, Roberta Sotonoff., Volumes for 2017 include pull-out map.|volumes: color illustrations, color maps; 19 cm.||917.731|BOOK - Book|2004-|2024-03-07|https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9780241462812?s=MD|http://books.google.com/books/content?id=_gt6zQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781526634283|9781526634283.0|China After Mao : The Rise Of A Superpower|China after Mao : the rise of a superpower / Frank Dikötter.|China After Mao|Dikötter, Frank|Dikötter, Frank|Frank Dikötter|China History 1976-2002., China History 2002-, China Economic conditions 1976-2000., China Economic conditions 2000-, China Politics and government 1976-2002., China Politics and government 2002-|China|In 'China after Mao', award-winning historian Frank Dikötter explores how the People's Republic of China was transformed from a backwater economy in the 1970s into the world superpower of today. His account is the first to be based on hundreds of previously unseen archival documents, from the secret minutes of top party meetings to confidential bank reports. This chronicle recasts our understanding of an era that both the regime and foreign admirers celebrate as an economic miracle. In charting four decades of so-called 'Reform and Opening Up' and China's emergence as a world power, Dikötter tells a fascinating tale of contradictions and illusions, of shadow banking, anti-corruption drives and extreme state wealth standing alongside everyday poverty. He examines China's approach to the 2008 financial crash, the country's increasing hostility towards perceived Western interference and its development into a thoroughly entrenched dictatorship - one equipped with a sprawling security apparatus and the most sophisticated surveillance system in the world. Ultimately, the book concludes, the communist party's goal was never to join the democratic sphere, but to resist it - and then defeat it--Publisher's description.||xvi, 390 pages, 16 unnumbered pages of plates : illustrations, map ; 24 cm||951.057|BOOK - Book|2022.|2022-09-29|https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781526634283?s=MD|http://books.google.com/books/content?id=ANuPEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781399619196|9781399619196.0|Cristiano Ronaldo|Cristiano Ronaldo / Guillem Balague.|Cristiano Ronaldo|Balagué, Guillem|Balagué, Guillem|Guillem Balague|Ronaldo, Cristiano, 1985-, Soccer players Portugal Biography., Biographies.|Biography & Autobiography|The definitive award-winning biography of Cristiano Ronaldo - fully revised and updated to include the 2022 World Cup, Ronaldo's explosive exit from Manchester United and his record-breaking transfer to Al Nassr.||508 pages, 8 unnumbered pages of plates : colour illustrations ; 20 cm||796.334|BOOK - Book|2024.|2024-05-02|https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781399619196?s=MD|http://books.google.com/books/content?id=5zLwzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781509559787|9781509559787.0|Israelis And Palestinians : From The Cycle Of Violence To The Conversation Of Mankind|Israelis and Palestinians : from the cycle of violence to the conversation of mankind / Jonathan Glover.|Israelis and Palestinians|Glover, Jonathan|Glover, Jonathan|Jonathan Glover|Jewish-Arab relations., Arab-Israeli conflict.|Philosophy|||xv, 167 pages : illustrations ; 23 cm||327.569|BOOK - Book|2024.|2024-02-12|https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781509559787?s=MD|http://books.google.com/books/content?id=dswQ0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781802360035|9781802360035.0|Keeping Books And Accounts For Small To Medium Size Business|Keeping books and accounts for small to medium size business / Colin Richards ; editor, Roger Sproston.|Keeping Books And Accounts For Small To Medium Size Business|Richards, Colin|Richards, Colin|Colin Richards|Small business Great Britain Accounting., Sproston, Roger, editor.||||144 pages ; 21 cm||657.904|BOOK - Book|[2021]|2021-11-25|https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781802360035?s=MD|http://books.google.com/books/content?id=U3mLzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9789833789948|9789833789948.0|Li Ka Shing|Li Ka Shing / edited by Ong Juat Heng.||Ong, Juat Heng|||Li, Jiacheng, 1928-, Businessmen China Hong Kong Biography., Real estate developers China Hong Kong Biography., Ong, Juat Heng, editor.||||211 pages : illustrations ; 21 cm||338.04|BOOK - Book|[2016]||https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9789833789948?s=MD|
9781479824021|9781479824021.0|Light In The Heavens : Sayings Of The Prophet Muhammad|Light in the heavens : sayings of the Prophet Muhammad / by al-Qadi al-Quda'i ; translated by Tahera Qutbuddin ; foreword by Paul Hinder.|Light in the Heavens|Quḍāʻī, Muḥammad ibn Salāmah|Quḍāʻī, Muḥammad ibn Salāmah|al-Qāḍī al-Quḍāʿī|Hadith Texts., Hadith., Sayings., Texts., Sayings., Qutbuddin, Tahera editor translator., Quḍāʻī, Muḥammad ibn Salāmah, -1062. Shihāb. English., Quḍāʻī, Muḥammad ibn Salāmah, -1062. Shihāb.|Literary Collections|||xlv, 143 pages ; 21 cm.||297.125|BOOK - Book|[2019]|2019-11-15|https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781479824021?s=MD|http://books.google.com/books/content?id=cESODwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
9781780045160|9781780045160.0|Malay Phrase Book & Dictionary.|Malay phrase book & dictionary.|Malay - Berlitz Phrase Book and Dictionary|Missing Value||Berlitz Publishing Company|Malay language Conversation and phrase books English., Malay language Dictionaries English., Phrase books., Multilingual dictionaries.|FOREIGN LANGUAGE STUDY|Compact, clear, and packed with key words and phrases to help conversation, this pocket-sized Malay phrasebook and dictionary from Berlitz's trusted language experts (with free app) is a trusty travel companion, and all you need to make yourself understood - and to understand others - when you're out and about in Malaysia. With its emphasis on conversational usage, and up-to-date language on social media, leisure, business - and more - this is the only phrase book you'll need when exploring Malaysia--Amazon.com.|Includes app access.|223 pages : color illustrations, color maps ; 15 cm||499.288|BOOK - Book|2019.|2019-04|https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781780045160?s=MD|http://books.google.com/books/content?id=cwpWuwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9780241491515|9780241491515.0|Promised Land|Promised land / Barack Obama.|A Promised Land|Obama, Barack|Obama, Barack|Barack Obama|Obama, Barack., Presidents United States Biography., United States Politics and government 2009-2017.|Biography & Autobiography||Simultaneously published New York : Crown, 2020.|768 pages : illustrations ; 24 cm||973.932|BOOK - Book|2020.|2020|https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9780241491515?s=MD|http://books.google.com/books/content?id=xGzazQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
9781837731619|9781837731619.0|The History Lessons|The history lessons / Shalina Patel.|The History Lessons|Patel, Shalina|Patel, Shalina|Shalina Patel|History.||Taking the reader on a tour through history, from the Romans to the Second World War via Tudor courts, medieval castles and more, this hugely entertaining debut from an award-winning history teacher explores a variety of historical topics in a thoughtful and engaging way. Written in an approachable and accessible style, Shalina Patel will be your guide on an eye-opening and jaw-dropping journey back in time-- Amazon.com.uk||xi, 276 pages ; 26 cm||901.0|BOOK - Book|2024.|2024-05-02|https://eservice.nlb.gov.sg/bookcoverwrapper/cover/9781837731619?s=MD|
